City,Neighborhood,Incident,Month,Year,Count
Minneapolis,Armatage,Larceny,1,2018,5
Minneapolis,Armatage,Robbery,1,2018,1
Minneapolis,Audubon Park,Auto Theft,1,2018,5
Minneapolis,Audubon Park,Burglary,1,2018,2
Minneapolis,Audubon Park,Larceny,1,2018,7
Minneapolis,Bancroft,Auto Theft,1,2018,2
Minneapolis,Bancroft,Burglary,1,2018,1
Minneapolis,Bancroft,Larceny,1,2018,2
Minneapolis,Beltrami,Auto Theft,1,2018,1
Minneapolis,Beltrami,Larceny,1,2018,1
Minneapolis,Bottineau,Aggravated Assault,1,2018,1
Minneapolis,Bottineau,Auto Theft,1,2018,1
Minneapolis,Bottineau,Burglary,1,2018,1
Minneapolis,Bottineau,Larceny,1,2018,2
Minneapolis,Bottineau,Robbery,1,2018,3
Minneapolis,Bryant,Aggravated Assault,1,2018,1
Minneapolis,Bryant,Auto Theft,1,2018,3
Minneapolis,Bryant,Burglary,1,2018,3
Minneapolis,Bryant,Larceny,1,2018,6
Minneapolis,Bryant,Robbery,1,2018,1
Minneapolis,Bryn Mawr,Burglary,1,2018,1
Minneapolis,Bryn Mawr,Larceny,1,2018,2
Minneapolis,South Uptown,Aggravated Assault,1,2018,2
Minneapolis,South Uptown,Auto Theft,1,2018,5
Minneapolis,South Uptown,Burglary,1,2018,3
Minneapolis,South Uptown,Larceny,1,2018,13
Minneapolis,Cedar-Isles-Dean,Auto Theft,1,2018,1
Minneapolis,Cedar-Isles-Dean,Burglary,1,2018,1
Minneapolis,Cedar-Isles-Dean,Larceny,1,2018,2
Minneapolis,Cedar Riverside,Auto Theft,1,2018,3
Minneapolis,Cedar Riverside,Burglary,1,2018,1
Minneapolis,Cedar Riverside,Larceny,1,2018,20
Minneapolis,Cedar Riverside,Rape,1,2018,2
Minneapolis,Cedar Riverside,Robbery,1,2018,3
Minneapolis,Central,Aggravated Assault,1,2018,5
Minneapolis,Central,Auto Theft,1,2018,7
Minneapolis,Central,Burglary,1,2018,7
Minneapolis,Central,Larceny,1,2018,8
Minneapolis,Central,Rape,1,2018,1
Minneapolis,Central,Robbery,1,2018,1
Minneapolis,Cleveland,Aggravated Assault,1,2018,2
Minneapolis,Cleveland,Auto Theft,1,2018,5
Minneapolis,Cleveland,Burglary,1,2018,4
Minneapolis,Cleveland,Larceny,1,2018,4
Minneapolis,Columbia Park,Larceny,1,2018,2
Minneapolis,Como (Minneapolis),Aggravated Assault,1,2018,1
Minneapolis,Como (Minneapolis),Auto Theft,1,2018,4
Minneapolis,Como (Minneapolis),Burglary,1,2018,5
Minneapolis,Como (Minneapolis),Larceny,1,2018,8
Minneapolis,Cooper,Auto Theft,1,2018,1
Minneapolis,Cooper,Burglary,1,2018,2
Minneapolis,Cooper,Larceny,1,2018,7
Minneapolis,Corcoran,Aggravated Assault,1,2018,1
Minneapolis,Corcoran,Auto Theft,1,2018,1
Minneapolis,Corcoran,Burglary,1,2018,2
Minneapolis,Corcoran,Larceny,1,2018,4
Minneapolis,Corcoran,Robbery,1,2018,2
Minneapolis,Diamond Lake,Auto Theft,1,2018,2
Minneapolis,Diamond Lake,Burglary,1,2018,1
Minneapolis,Diamond Lake,Larceny,1,2018,2
Minneapolis,Downtown East,Aggravated Assault,1,2018,2
Minneapolis,Downtown East,Auto Theft,1,2018,2
Minneapolis,Downtown East,Larceny,1,2018,29
Minneapolis,Downtown West,Aggravated Assault,1,2018,16
Minneapolis,Downtown West,Auto Theft,1,2018,11
Minneapolis,Downtown West,Burglary,1,2018,3
Minneapolis,Downtown West,Larceny,1,2018,96
Minneapolis,Downtown West,Robbery,1,2018,7
Minneapolis,East Harriet,Auto Theft,1,2018,1
Minneapolis,East Harriet,Burglary,1,2018,4
Minneapolis,East Harriet,Larceny,1,2018,9
Minneapolis,East Harriet,Robbery,1,2018,1
Minneapolis,East Isles,Aggravated Assault,1,2018,2
Minneapolis,East Isles,Auto Theft,1,2018,2
Minneapolis,East Isles,Burglary,1,2018,1
Minneapolis,East Isles,Larceny,1,2018,13
Minneapolis,East Isles,Robbery,1,2018,2
Minneapolis,East Phillips,Aggravated Assault,1,2018,2
Minneapolis,East Phillips,Auto Theft,1,2018,4
Minneapolis,East Phillips,Burglary,1,2018,5
Minneapolis,East Phillips,Larceny,1,2018,6
Minneapolis,East Phillips,Robbery,1,2018,2
Minneapolis,ECCO,Auto Theft,1,2018,1
Minneapolis,ECCO,Larceny,1,2018,9
Minneapolis,ECCO,Robbery,1,2018,1
Minneapolis,Elliot Park,Aggravated Assault,1,2018,4
Minneapolis,Elliot Park,Auto Theft,1,2018,4
Minneapolis,Elliot Park,Burglary,1,2018,2
Minneapolis,Elliot Park,Larceny,1,2018,23
Minneapolis,Elliot Park,Rape,1,2018,2
Minneapolis,Ericsson,Auto Theft,1,2018,1
Minneapolis,Ericsson,Burglary,1,2018,1
Minneapolis,Ericsson,Larceny,1,2018,3
Minneapolis,Field,Burglary,1,2018,3
Minneapolis,Field,Larceny,1,2018,1
Minneapolis,Folwell,Aggravated Assault,1,2018,7
Minneapolis,Folwell,Auto Theft,1,2018,6
Minneapolis,Folwell,Burglary,1,2018,4
Minneapolis,Folwell,Larceny,1,2018,8
Minneapolis,Folwell,Rape,1,2018,1
Minneapolis,Folwell,Robbery,1,2018,4
Minneapolis,Fulton,Auto Theft,1,2018,1
Minneapolis,Fulton,Larceny,1,2018,6
Minneapolis,Hale,Aggravated Assault,1,2018,1
Minneapolis,Hale,Larceny,1,2018,3
Minneapolis,Harrison,Aggravated Assault,1,2018,1
Minneapolis,Harrison,Auto Theft,1,2018,3
Minneapolis,Harrison,Burglary,1,2018,4
Minneapolis,Harrison,Larceny,1,2018,5
Minneapolis,Hawthorne,Aggravated Assault,1,2018,4
Minneapolis,Hawthorne,Arson,1,2018,1
Minneapolis,Hawthorne,Auto Theft,1,2018,10
Minneapolis,Hawthorne,Burglary,1,2018,5
Minneapolis,Hawthorne,Larceny,1,2018,16
Minneapolis,Hawthorne,Rape,1,2018,1
Minneapolis,Hiawatha,Auto Theft,1,2018,6
Minneapolis,Hiawatha,Burglary,1,2018,2
Minneapolis,Hiawatha,Larceny,1,2018,13
Minneapolis,Hiawatha,Robbery,1,2018,1
Minneapolis,Holland,Aggravated Assault,1,2018,3
Minneapolis,Holland,Auto Theft,1,2018,5
Minneapolis,Holland,Burglary,1,2018,9
Minneapolis,Holland,Larceny,1,2018,8
Minneapolis,Holland,Rape,1,2018,3
Minneapolis,Holland,Robbery,1,2018,3
Minneapolis,Howe,Auto Theft,1,2018,3
Minneapolis,Howe,Burglary,1,2018,1
Minneapolis,Howe,Larceny,1,2018,10
Minneapolis,Jordan,Aggravated Assault,1,2018,12
Minneapolis,Jordan,Arson,1,2018,1
Minneapolis,Jordan,Auto Theft,1,2018,9
Minneapolis,Jordan,Burglary,1,2018,9
Minneapolis,Jordan,Homicide,1,2018,1
Minneapolis,Jordan,Larceny,1,2018,14
Minneapolis,Jordan,Rape,1,2018,1
Minneapolis,Jordan,Robbery,1,2018,6
Minneapolis,Keewaydin,Aggravated Assault,1,2018,2
Minneapolis,Keewaydin,Auto Theft,1,2018,3
Minneapolis,Keewaydin,Burglary,1,2018,1
Minneapolis,Keewaydin,Larceny,1,2018,3
Minneapolis,Kenny,Auto Theft,1,2018,2
Minneapolis,Kenny,Burglary,1,2018,1
Minneapolis,Kenny,Larceny,1,2018,2
Minneapolis,King Field,Auto Theft,1,2018,1
Minneapolis,King Field,Burglary,1,2018,2
Minneapolis,King Field,Larceny,1,2018,10
Minneapolis,King Field,Robbery,1,2018,1
Minneapolis,Lind-Bohanon,Aggravated Assault,1,2018,4
Minneapolis,Lind-Bohanon,Auto Theft,1,2018,9
Minneapolis,Lind-Bohanon,Burglary,1,2018,1
Minneapolis,Lind-Bohanon,Larceny,1,2018,7
Minneapolis,Lind-Bohanon,Rape,1,2018,1
Minneapolis,Linden Hills,Burglary,1,2018,5
Minneapolis,Linden Hills,Larceny,1,2018,6
Minneapolis,Logan Park,Auto Theft,1,2018,1
Minneapolis,Logan Park,Burglary,1,2018,3
Minneapolis,Logan Park,Larceny,1,2018,2
Minneapolis,Longfellow,Auto Theft,1,2018,4
Minneapolis,Longfellow,Burglary,1,2018,8
Minneapolis,Longfellow,Larceny,1,2018,29
Minneapolis,Longfellow,Rape,1,2018,1
Minneapolis,Longfellow,Robbery,1,2018,1
Minneapolis,Loring Park,Aggravated Assault,1,2018,1
Minneapolis,Loring Park,Auto Theft,1,2018,3
Minneapolis,Loring Park,Larceny,1,2018,22
Minneapolis,Loring Park,Rape,1,2018,1
Minneapolis,Loring Park,Robbery,1,2018,1
Minneapolis,Lowry Hill,Auto Theft,1,2018,1
Minneapolis,Lowry Hill,Larceny,1,2018,7
Minneapolis,Lowry Hill,Rape,1,2018,1
Minneapolis,Lowry Hill East,Auto Theft,1,2018,1
Minneapolis,Lowry Hill East,Burglary,1,2018,2
Minneapolis,Lowry Hill East,Larceny,1,2018,30
Minneapolis,Lowry Hill East,Robbery,1,2018,2
Minneapolis,Lyndale,Aggravated Assault,1,2018,1
Minneapolis,Lyndale,Auto Theft,1,2018,2
Minneapolis,Lyndale,Burglary,1,2018,4
Minneapolis,Lyndale,Larceny,1,2018,15
Minneapolis,Lyndale,Rape,1,2018,1
Minneapolis,Lyndale,Robbery,1,2018,1
Minneapolis,Lynnhurst,Aggravated Assault,1,2018,2
Minneapolis,Lynnhurst,Burglary,1,2018,4
Minneapolis,Lynnhurst,Larceny,1,2018,3
Minneapolis,Marcy Holmes,Aggravated Assault,1,2018,2
Minneapolis,Marcy Holmes,Auto Theft,1,2018,11
Minneapolis,Marcy Holmes,Burglary,1,2018,6
Minneapolis,Marcy Holmes,Homicide,1,2018,1
Minneapolis,Marcy Holmes,Larceny,1,2018,26
Minneapolis,Marcy Holmes,Robbery,1,2018,2
Minneapolis,Marshall Terrace,Auto Theft,1,2018,1
Minneapolis,Marshall Terrace,Larceny,1,2018,9
Minneapolis,McKinley,Aggravated Assault,1,2018,4
Minneapolis,McKinley,Auto Theft,1,2018,10
Minneapolis,McKinley,Burglary,1,2018,3
Minneapolis,McKinley,Larceny,1,2018,4
Minneapolis,McKinley,Robbery,1,2018,1
Minneapolis,Mid-City Industrial,Auto Theft,1,2018,1
Minneapolis,Mid-City Industrial,Larceny,1,2018,4
Minneapolis,Mid-City Industrial,Rape,1,2018,1
Minneapolis,Mid-City Industrial,Robbery,1,2018,1
Minneapolis,Midtown Phillips,Aggravated Assault,1,2018,3
Minneapolis,Midtown Phillips,Auto Theft,1,2018,7
Minneapolis,Midtown Phillips,Burglary,1,2018,3
Minneapolis,Midtown Phillips,Larceny,1,2018,9
Minneapolis,Midtown Phillips,Rape,1,2018,3
Minneapolis,Midtown Phillips,Robbery,1,2018,3
Minneapolis,Minnehaha,Burglary,1,2018,1
Minneapolis,Minnehaha,Larceny,1,2018,4
Minneapolis,Minnehaha,Robbery,1,2018,2
Minneapolis,Morris Park,Aggravated Assault,1,2018,1
Minneapolis,Morris Park,Auto Theft,1,2018,1
Minneapolis,Morris Park,Burglary,1,2018,1
Minneapolis,Near North,Aggravated Assault,1,2018,11
Minneapolis,Near North,Arson,1,2018,1
Minneapolis,Near North,Auto Theft,1,2018,4
Minneapolis,Near North,Burglary,1,2018,8
Minneapolis,Near North,Homicide,1,2018,1
Minneapolis,Near North,Larceny,1,2018,26
Minneapolis,Near North,Rape,1,2018,3
Minneapolis,Near North,Robbery,1,2018,3
Minneapolis,Nicollet Island - East Bank,Auto Theft,1,2018,1
Minneapolis,Nicollet Island - East Bank,Burglary,1,2018,1
Minneapolis,Nicollet Island - East Bank,Larceny,1,2018,6
Minneapolis,North Loop,Aggravated Assault,1,2018,1
Minneapolis,North Loop,Auto Theft,1,2018,2
Minneapolis,North Loop,Burglary,1,2018,1
Minneapolis,North Loop,Larceny,1,2018,25
Minneapolis,North Loop,Robbery,1,2018,1
Minneapolis,Northeast Park,Auto Theft,1,2018,2
Minneapolis,Northeast Park,Burglary,1,2018,2
Minneapolis,Northeast Park,Larceny,1,2018,7
Minneapolis,Northeast Park,Robbery,1,2018,1
Minneapolis,Northrop,Auto Theft,1,2018,1
Minneapolis,Northrop,Burglary,1,2018,2
Minneapolis,Northrop,Larceny,1,2018,6
Minneapolis,Northrop,Robbery,1,2018,2
Minneapolis,Page,Burglary,1,2018,1
Minneapolis,Page,Rape,1,2018,1
Minneapolis,Phillips West,Aggravated Assault,1,2018,2
Minneapolis,Phillips West,Arson,1,2018,1
Minneapolis,Phillips West,Auto Theft,1,2018,5
Minneapolis,Phillips West,Burglary,1,2018,1
Minneapolis,Phillips West,Larceny,1,2018,10
Minneapolis,Phillips West,Robbery,1,2018,1
Minneapolis,Powderhorn Park,Auto Theft,1,2018,6
Minneapolis,Powderhorn Park,Burglary,1,2018,9
Minneapolis,Powderhorn Park,Larceny,1,2018,9
Minneapolis,Powderhorn Park,Robbery,1,2018,5
Minneapolis,Prospect Park - East River Road,Auto Theft,1,2018,4
Minneapolis,Prospect Park - East River Road,Burglary,1,2018,9
Minneapolis,Prospect Park - East River Road,Larceny,1,2018,10
Minneapolis,Prospect Park - East River Road,Rape,1,2018,1
Minneapolis,Prospect Park - East River Road,Robbery,1,2018,1
Minneapolis,Regina,Auto Theft,1,2018,1
Minneapolis,Regina,Larceny,1,2018,1
Minneapolis,Seward,Aggravated Assault,1,2018,6
Minneapolis,Seward,Auto Theft,1,2018,9
Minneapolis,Seward,Burglary,1,2018,5
Minneapolis,Seward,Larceny,1,2018,14
Minneapolis,Seward,Robbery,1,2018,2
Minneapolis,Sheridan,Aggravated Assault,1,2018,1
Minneapolis,Sheridan,Auto Theft,1,2018,3
Minneapolis,Sheridan,Burglary,1,2018,1
Minneapolis,Sheridan,Larceny,1,2018,3
Minneapolis,Sheridan,Robbery,1,2018,1
Minneapolis,Shingle Creek,Aggravated Assault,1,2018,3
Minneapolis,Shingle Creek,Auto Theft,1,2018,6
Minneapolis,Shingle Creek,Burglary,1,2018,1
Minneapolis,Shingle Creek,Larceny,1,2018,6
Minneapolis,St. Anthony East,Aggravated Assault,1,2018,2
Minneapolis,St. Anthony East,Auto Theft,1,2018,1
Minneapolis,St. Anthony East,Burglary,1,2018,1
Minneapolis,St. Anthony East,Larceny,1,2018,3
Minneapolis,St. Anthony East,Robbery,1,2018,1
Minneapolis,St. Anthony West,Auto Theft,1,2018,2
Minneapolis,St. Anthony West,Burglary,1,2018,1
Minneapolis,St. Anthony West,Larceny,1,2018,4
Minneapolis,St. Anthony West,Robbery,1,2018,1
Minneapolis,Standish,Auto Theft,1,2018,5
Minneapolis,Standish,Burglary,1,2018,1
Minneapolis,Standish,Larceny,1,2018,8
Minneapolis,Standish,Rape,1,2018,1
Minneapolis,Standish,Robbery,1,2018,2
Minneapolis,Stevens Square - Loring Heights,Aggravated Assault,1,2018,1
Minneapolis,Stevens Square - Loring Heights,Auto Theft,1,2018,2
Minneapolis,Stevens Square - Loring Heights,Burglary,1,2018,2
Minneapolis,Stevens Square - Loring Heights,Larceny,1,2018,8
Minneapolis,Stevens Square - Loring Heights,Robbery,1,2018,2
Minneapolis,Sumner-Glenwood,Aggravated Assault,1,2018,2
Minneapolis,Sumner-Glenwood,Larceny,1,2018,2
Minneapolis,Tangletown,Aggravated Assault,1,2018,1
Minneapolis,Tangletown,Auto Theft,1,2018,1
Minneapolis,Tangletown,Burglary,1,2018,2
Minneapolis,Tangletown,Larceny,1,2018,4
Minneapolis,Tangletown,Robbery,1,2018,1
Minneapolis,University of Minnesota,Larceny,1,2018,3
Minneapolis,Ventura Village,Aggravated Assault,1,2018,3
Minneapolis,Ventura Village,Auto Theft,1,2018,11
Minneapolis,Ventura Village,Burglary,1,2018,5
Minneapolis,Ventura Village,Larceny,1,2018,8
Minneapolis,Victory,Aggravated Assault,1,2018,3
Minneapolis,Victory,Auto Theft,1,2018,6
Minneapolis,Victory,Burglary,1,2018,3
Minneapolis,Victory,Larceny,1,2018,6
Minneapolis,Waite Park,Auto Theft,1,2018,5
Minneapolis,Waite Park,Burglary,1,2018,2
Minneapolis,Waite Park,Larceny,1,2018,3
Minneapolis,Webber-Camden,Aggravated Assault,1,2018,2
Minneapolis,Webber-Camden,Auto Theft,1,2018,2
Minneapolis,Webber-Camden,Burglary,1,2018,7
Minneapolis,Webber-Camden,Larceny,1,2018,11
Minneapolis,Webber-Camden,Robbery,1,2018,3
Minneapolis,Wenonah,Aggravated Assault,1,2018,1
Minneapolis,Wenonah,Auto Theft,1,2018,5
Minneapolis,Wenonah,Larceny,1,2018,3
Minneapolis,Wenonah,Robbery,1,2018,1
Minneapolis,West Calhoun,Auto Theft,1,2018,1
Minneapolis,West Calhoun,Larceny,1,2018,4
Minneapolis,Whittier,Aggravated Assault,1,2018,3
Minneapolis,Whittier,Auto Theft,1,2018,13
Minneapolis,Whittier,Burglary,1,2018,3
Minneapolis,Whittier,Larceny,1,2018,35
Minneapolis,Whittier,Rape,1,2018,1
Minneapolis,Whittier,Robbery,1,2018,5
Minneapolis,Willard-Hay,Aggravated Assault,1,2018,8
Minneapolis,Willard-Hay,Auto Theft,1,2018,6
Minneapolis,Willard-Hay,Burglary,1,2018,11
Minneapolis,Willard-Hay,Larceny,1,2018,9
Minneapolis,Willard-Hay,Rape,1,2018,2
Minneapolis,Willard-Hay,Robbery,1,2018,4
Minneapolis,Windom,Auto Theft,1,2018,2
Minneapolis,Windom,Burglary,1,2018,1
Minneapolis,Windom,Larceny,1,2018,7
Minneapolis,Windom Park,Aggravated Assault,1,2018,1
Minneapolis,Windom Park,Auto Theft,1,2018,2
Minneapolis,Windom Park,Burglary,1,2018,1
Minneapolis,Windom Park,Larceny,1,2018,2
Minneapolis,Armatage,Burglary,2,2018,3
Minneapolis,Armatage,Larceny,2,2018,5
Minneapolis,Audubon Park,Burglary,2,2018,11
Minneapolis,Audubon Park,Larceny,2,2018,3
Minneapolis,Bancroft,Burglary,2,2018,2
Minneapolis,Bancroft,Larceny,2,2018,2
Minneapolis,Beltrami,Larceny,2,2018,3
Minneapolis,Bottineau,Auto Theft,2,2018,2
Minneapolis,Bottineau,Burglary,2,2018,1
Minneapolis,Bottineau,Larceny,2,2018,1
Minneapolis,Bottineau,Robbery,2,2018,1
Minneapolis,Bryant,Auto Theft,2,2018,1
Minneapolis,Bryant,Burglary,2,2018,2
Minneapolis,Bryant,Larceny,2,2018,2
Minneapolis,Bryant,Robbery,2,2018,1
Minneapolis,Bryn Mawr,Auto Theft,2,2018,1
Minneapolis,Bryn Mawr,Larceny,2,2018,2
Minneapolis,Camden Industrial,Burglary,2,2018,1
Minneapolis,Camden Industrial,Larceny,2,2018,1
Minneapolis,South Uptown,Auto Theft,2,2018,2
Minneapolis,South Uptown,Larceny,2,2018,12
Minneapolis,Cedar-Isles-Dean,Larceny,2,2018,3
Minneapolis,Cedar Riverside,Aggravated Assault,2,2018,1
Minneapolis,Cedar Riverside,Auto Theft,2,2018,3
Minneapolis,Cedar Riverside,Burglary,2,2018,2
Minneapolis,Cedar Riverside,Larceny,2,2018,12
Minneapolis,Cedar Riverside,Rape,2,2018,1
Minneapolis,Cedar Riverside,Robbery,2,2018,2
Minneapolis,Central,Aggravated Assault,2,2018,2
Minneapolis,Central,Burglary,2,2018,3
Minneapolis,Central,Larceny,2,2018,3
Minneapolis,Central,Robbery,2,2018,3
Minneapolis,Cleveland,Aggravated Assault,2,2018,1
Minneapolis,Cleveland,Auto Theft,2,2018,2
Minneapolis,Cleveland,Burglary,2,2018,1
Minneapolis,Cleveland,Larceny,2,2018,7
Minneapolis,Cleveland,Robbery,2,2018,1
Minneapolis,Columbia Park,Larceny,2,2018,5
Minneapolis,Como (Minneapolis),Auto Theft,2,2018,3
Minneapolis,Como (Minneapolis),Burglary,2,2018,1
Minneapolis,Como (Minneapolis),Larceny,2,2018,3
Minneapolis,Cooper,Burglary,2,2018,2
Minneapolis,Cooper,Larceny,2,2018,1
Minneapolis,Corcoran,Auto Theft,2,2018,2
Minneapolis,Corcoran,Burglary,2,2018,3
Minneapolis,Corcoran,Larceny,2,2018,8
Minneapolis,Diamond Lake,Burglary,2,2018,4
Minneapolis,Diamond Lake,Larceny,2,2018,2
Minneapolis,Downtown East,Larceny,2,2018,46
Minneapolis,Downtown West,Aggravated Assault,2,2018,14
Minneapolis,Downtown West,Auto Theft,2,2018,10
Minneapolis,Downtown West,Burglary,2,2018,2
Minneapolis,Downtown West,Larceny,2,2018,127
Minneapolis,Downtown West,Rape,2,2018,3
Minneapolis,Downtown West,Robbery,2,2018,6
Minneapolis,East Harriet,Larceny,2,2018,2
Minneapolis,East Isles,Burglary,2,2018,1
Minneapolis,East Isles,Larceny,2,2018,19
Minneapolis,East Isles,Robbery,2,2018,1
Minneapolis,East Phillips,Aggravated Assault,2,2018,3
Minneapolis,East Phillips,Auto Theft,2,2018,5
Minneapolis,East Phillips,Burglary,2,2018,2
Minneapolis,East Phillips,Larceny,2,2018,5
Minneapolis,East Phillips,Robbery,2,2018,3
Minneapolis,ECCO,Larceny,2,2018,11
Minneapolis,ECCO,Rape,2,2018,1
Minneapolis,Elliot Park,Aggravated Assault,2,2018,2
Minneapolis,Elliot Park,Auto Theft,2,2018,4
Minneapolis,Elliot Park,Burglary,2,2018,1
Minneapolis,Elliot Park,Larceny,2,2018,9
Minneapolis,Elliot Park,Rape,2,2018,2
Minneapolis,Ericsson,Burglary,2,2018,4
Minneapolis,Ericsson,Larceny,2,2018,1
Minneapolis,Field,Larceny,2,2018,5
Minneapolis,Field,Robbery,2,2018,1
Minneapolis,Folwell,Aggravated Assault,2,2018,12
Minneapolis,Folwell,Auto Theft,2,2018,2
Minneapolis,Folwell,Burglary,2,2018,3
Minneapolis,Folwell,Larceny,2,2018,5
Minneapolis,Folwell,Robbery,2,2018,2
Minneapolis,Fulton,Burglary,2,2018,1
Minneapolis,Fulton,Larceny,2,2018,4
Minneapolis,Fulton,Robbery,2,2018,1
Minneapolis,Hale,Burglary,2,2018,2
Minneapolis,Harrison,Aggravated Assault,2,2018,7
Minneapolis,Harrison,Auto Theft,2,2018,6
Minneapolis,Harrison,Burglary,2,2018,2
Minneapolis,Harrison,Larceny,2,2018,5
Minneapolis,Hawthorne,Aggravated Assault,2,2018,3
Minneapolis,Hawthorne,Auto Theft,2,2018,6
Minneapolis,Hawthorne,Burglary,2,2018,2
Minneapolis,Hawthorne,Larceny,2,2018,9
Minneapolis,Hawthorne,Rape,2,2018,3
Minneapolis,Hawthorne,Robbery,2,2018,5
Minneapolis,Hiawatha,Auto Theft,2,2018,3
Minneapolis,Hiawatha,Burglary,2,2018,4
Minneapolis,Hiawatha,Larceny,2,2018,7
Minneapolis,Hiawatha,Robbery,2,2018,1
Minneapolis,Holland,Auto Theft,2,2018,2
Minneapolis,Holland,Burglary,2,2018,6
Minneapolis,Holland,Larceny,2,2018,8
Minneapolis,Holland,Rape,2,2018,1
Minneapolis,Holland,Robbery,2,2018,7
Minneapolis,Howe,Aggravated Assault,2,2018,1
Minneapolis,Howe,Burglary,2,2018,1
Minneapolis,Howe,Larceny,2,2018,9
Minneapolis,Jordan,Aggravated Assault,2,2018,5
Minneapolis,Jordan,Auto Theft,2,2018,17
Minneapolis,Jordan,Burglary,2,2018,5
Minneapolis,Jordan,Larceny,2,2018,13
Minneapolis,Jordan,Rape,2,2018,1
Minneapolis,Jordan,Robbery,2,2018,7
Minneapolis,Keewaydin,Burglary,2,2018,3
Minneapolis,Keewaydin,Larceny,2,2018,2
Minneapolis,Kenny,Larceny,2,2018,1
Minneapolis,Kenwood,Larceny,2,2018,2
Minneapolis,King Field,Auto Theft,2,2018,2
Minneapolis,King Field,Burglary,2,2018,3
Minneapolis,King Field,Larceny,2,2018,6
Minneapolis,King Field,Robbery,2,2018,3
Minneapolis,Lind-Bohanon,Aggravated Assault,2,2018,7
Minneapolis,Lind-Bohanon,Auto Theft,2,2018,5
Minneapolis,Lind-Bohanon,Burglary,2,2018,2
Minneapolis,Lind-Bohanon,Larceny,2,2018,4
Minneapolis,Lind-Bohanon,Robbery,2,2018,3
Minneapolis,Linden Hills,Burglary,2,2018,1
Minneapolis,Linden Hills,Larceny,2,2018,4
Minneapolis,Logan Park,Aggravated Assault,2,2018,2
Minneapolis,Logan Park,Auto Theft,2,2018,1
Minneapolis,Logan Park,Burglary,2,2018,2
Minneapolis,Logan Park,Larceny,2,2018,2
Minneapolis,Logan Park,Robbery,2,2018,3
Minneapolis,Longfellow,Aggravated Assault,2,2018,3
Minneapolis,Longfellow,Auto Theft,2,2018,7
Minneapolis,Longfellow,Burglary,2,2018,2
Minneapolis,Longfellow,Larceny,2,2018,33
Minneapolis,Longfellow,Robbery,2,2018,1
Minneapolis,Loring Park,Auto Theft,2,2018,2
Minneapolis,Loring Park,Burglary,2,2018,4
Minneapolis,Loring Park,Larceny,2,2018,19
Minneapolis,Loring Park,Rape,2,2018,1
Minneapolis,Loring Park,Robbery,2,2018,1
Minneapolis,Lowry Hill,Aggravated Assault,2,2018,1
Minneapolis,Lowry Hill,Larceny,2,2018,6
Minneapolis,Lowry Hill,Robbery,2,2018,1
Minneapolis,Lowry Hill East,Aggravated Assault,2,2018,2
Minneapolis,Lowry Hill East,Auto Theft,2,2018,3
Minneapolis,Lowry Hill East,Burglary,2,2018,6
Minneapolis,Lowry Hill East,Larceny,2,2018,33
Minneapolis,Lowry Hill East,Rape,2,2018,1
Minneapolis,Lowry Hill East,Robbery,2,2018,2
Minneapolis,Lyndale,Aggravated Assault,2,2018,2
Minneapolis,Lyndale,Auto Theft,2,2018,4
Minneapolis,Lyndale,Burglary,2,2018,3
Minneapolis,Lyndale,Larceny,2,2018,13
Minneapolis,Lyndale,Robbery,2,2018,3
Minneapolis,Lynnhurst,Larceny,2,2018,2
Minneapolis,Lynnhurst,Rape,2,2018,1
Minneapolis,Marcy Holmes,Aggravated Assault,2,2018,1
Minneapolis,Marcy Holmes,Auto Theft,2,2018,3
Minneapolis,Marcy Holmes,Burglary,2,2018,5
Minneapolis,Marcy Holmes,Larceny,2,2018,22
Minneapolis,Marcy Holmes,Rape,2,2018,1
Minneapolis,Marcy Holmes,Robbery,2,2018,4
Minneapolis,Marshall Terrace,Aggravated Assault,2,2018,1
Minneapolis,Marshall Terrace,Auto Theft,2,2018,2
Minneapolis,Marshall Terrace,Larceny,2,2018,1
Minneapolis,McKinley,Aggravated Assault,2,2018,2
Minneapolis,McKinley,Auto Theft,2,2018,5
Minneapolis,McKinley,Burglary,2,2018,1
Minneapolis,McKinley,Homicide,2,2018,1
Minneapolis,McKinley,Larceny,2,2018,6
Minneapolis,McKinley,Robbery,2,2018,1
Minneapolis,Mid-City Industrial,Burglary,2,2018,1
Minneapolis,Mid-City Industrial,Larceny,2,2018,1
Minneapolis,Midtown Phillips,Auto Theft,2,2018,7
Minneapolis,Midtown Phillips,Burglary,2,2018,2
Minneapolis,Midtown Phillips,Larceny,2,2018,10
Minneapolis,Midtown Phillips,Robbery,2,2018,1
Minneapolis,Minnehaha,Auto Theft,2,2018,2
Minneapolis,Minnehaha,Burglary,2,2018,3
Minneapolis,Minnehaha,Larceny,2,2018,5
Minneapolis,Morris Park,Auto Theft,2,2018,1
Minneapolis,Morris Park,Burglary,2,2018,1
Minneapolis,Morris Park,Larceny,2,2018,1
Minneapolis,Morris Park,Robbery,2,2018,1
Minneapolis,Near North,Aggravated Assault,2,2018,4
Minneapolis,Near North,Arson,2,2018,1
Minneapolis,Near North,Auto Theft,2,2018,3
Minneapolis,Near North,Burglary,2,2018,2
Minneapolis,Near North,Larceny,2,2018,22
Minneapolis,Near North,Robbery,2,2018,3
Minneapolis,Nicollet Island - East Bank,Burglary,2,2018,2
